movieId,title,genres
1489,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama
1490,Touch of Evil (1958),Crime|Film-Noir|Thriller
1491,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
1492,Akira (1988),Action|Adventure|Animation|Sci-Fi
1493,"Big Sleep, The (1946)",Crime|Film-Noir|Mystery
1494,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance
1495,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery
1496,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama
1497,"Last Emperor, The (1987)",Drama
1498,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery
1499,"Limey, The (1999)",Crime|Drama|Thriller
1500,Yojimbo (1961),Action|Adventure
1501,Amores Perros (Love's a Bitch) (2000),Drama|Thriller
1502,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy
1503,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy
1504,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery
1505,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",Action|Comedy|Crime|Drama
1506,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance
1507,"Virgin Suicides, The (1999)",Drama|Romance
1508,Dirty Harry (1971),Action|Crime|Thriller
1509,The Count of Monte Cristo (2002),Action|Adventure|Drama|Thriller
1510,Frida (2002),Drama|Romance
1511,Constantine (2005),Action|Fantasy|Horror|Thriller
1512,"40-Year-Old Virgin, The (2005)",Comedy|Romance
1513,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance
1514,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller
1515,Pineapple Express (2008),Action|Comedy|Crime
1516,Tropic Thunder (2008),Action|Adventure|Comedy|War
1517,Midnight in Paris (2011),Comedy|Fantasy|Romance
1518,"Great Gatsby, The (2013)",Drama
1519,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi
1520,Thor: Ragnarok (2017),Action|Adventure|Sci-Fi
1521,Blade Runner 2049 (2017),Sci-Fi
1522,Deadpool 2 (2018),Action|Comedy|Sci-Fi
1523,Black Beauty (1994),Adventure|Children|Drama
1524,"African Queen, The (1951)",Adventure|Comedy|Romance|War
1525,"Great Escape, The (1963)",Action|Adventure|Drama|War
1526,Ben-Hur (1959),Action|Adventure|Drama
1527,Jaws (1975),Action|Horror
1528,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western
1529,2010: The Year We Make Contact (1984),Sci-Fi
1530,Beneath the Planet of the Apes (1970),Action|Sci-Fi
1531,Conquest of the Planet of the Apes (1972),Action|Sci-Fi
1532,Little Big Man (1970),Western
1533,Guess Who's Coming to Dinner (1967),Drama
1534,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War
1535,Footloose (1984),Drama
1536,Kelly's Heroes (1970),Action|Comedy|War
1537,Assassins (1995),Action|Crime|Thriller
1538,"Basketball Diaries, The (1995)",Drama
1539,"Bronx Tale, A (1993)",Drama
1540,Kalifornia (1993),Drama|Thriller
1541,"Perfect World, A (1993)",Crime|Drama|Thriller
1542,Dead Man (1995),Drama|Mystery|Western
1543,"People vs. Larry Flynt, The (1996)",Comedy|Drama
1544,Bob Roberts (1992),Comedy
1545,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller
1546,Fried Green Tomatoes (1991),Comedy|Crime|Drama
1547,"Man Who Would Be King, The (1975)",Adventure|Drama
1548,Absolute Power (1997),Mystery|Thriller
1549,Smilla's Sense of Snow (1997),Drama|Thriller
1550,"Joy Luck Club, The (1993)",Drama|Romance
1551,Dune (1984),Adventure|Sci-Fi
1552,Rounders (1998),Drama
1553,Stir of Echoes (1999),Horror|Mystery|Thriller
1554,Boys Don't Cry (1999),Drama
1555,Sydney (Hard Eight) (1996),Crime|Drama|Thriller
1556,Falling Down (1993),Action|Drama
1557,"River Runs Through It, A (1992)",Drama
1558,Awakenings (1990),Drama|Mystery
1559,Backdraft (1991),Action|Drama
1560,"Hurricane, The (1999)",Drama
1561,Papillon (1973),Crime|Drama
1562,Malcolm X (1992),Drama
1563,Scent of a Woman (1992),Drama
1564,Patriot Games (1992),Action|Crime|Drama|Thriller
1565,Howards End (1992),Drama
1566,Of Mice and Men (1992),Drama
1567,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance
1568,Diner (1982),Comedy|Drama
1569,Croupier (1998),Crime|Drama
1570,Men of Honor (2000),Drama
1571,Along Came a Spider (2001),Action|Crime|Mystery|Thriller
1572,Evolution (2001),Comedy|Sci-Fi
1573,Little Man Tate (1991),Drama
1574,Black Hawk Down (2001),Action|Drama|War
1575,We Were Soldiers (2002),Action|Drama|War
1576,"Rookie, The (2002)",Drama
1577,"Salton Sea, The (2002)",Crime|Drama|Thriller
1578,Igby Goes Down (2002),Comedy|Drama
1579,About Schmidt (2002),Comedy|Drama
1580,Phone Booth (2002),Drama|Thriller
1581,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi
1582,Dirty Pretty Things (2002),Crime|Drama|Thriller
1583,Seabiscuit (2003),Drama
1584,Boyz N the Hood (1991),Crime|Drama
1585,"Station Agent, The (2003)",Comedy|Drama
1586,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War
1587,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller
1588,Bad Santa (2003),Comedy|Crime
1589,Hannah and Her Sisters (1986),Comedy|Drama|Romance
1590,Hero (Ying xiong) (2002),Action|Adventure|Drama
1591,Miracle (2004),Drama
1592,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller
1593,Shaun of the Dead (2004),Comedy|Horror
1594,Primer (2004),Drama|Sci-Fi
1595,Alexander (2004),Action|Adventure|Drama|War
1596,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance
1597,Crash (2004),Crime|Drama
1598,Cinderella Man (2005),Drama|Romance
1599,"Constant Gardener, The (2005)",Drama|Thriller
1600,Jarhead (2005),Action|Drama|War
1601,Syriana (2005),Drama|Thriller
1602,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller
1603,Ultraviolet (2006),Action|Fantasy|Sci-Fi|Thriller
1604,Thank You for Smoking (2006),Comedy|Drama
1605,Brick (2005),Crime|Drama|Film-Noir|Mystery
1606,Babel (2006),Drama|Thriller
1607,The Queen (2006),Drama
1608,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy
1609,"Last King of Scotland, The (2006)",Drama|Thriller
1610,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War
1611,Letters from Iwo Jima (2006),Drama|War
1612,Hot Fuzz (2007),Action|Comedy|Crime|Mystery
1613,Shooter (2007),Action|Drama|Thriller
1614,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller
1615,1408 (2007),Drama|Horror|Thriller
1616,3:10 to Yuma (2007),Action|Crime|Drama|Western
1617,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western
1618,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller
1619,"Mist, The (2007)",Horror|Sci-Fi
1620,"Bucket List, The (2007)",Comedy|Drama
1621,"10,000 BC (2008)",Adventure|Romance|Thriller
1622,21 (2008),Crime|Drama|Romance|Thriller
1623,"Fall, The (2006)",Adventure|Drama|Fantasy
1624,Body of Lies (2008),Action|Drama|Thriller
1625,RocknRolla (2008),Action|Crime
1626,Seven Pounds (2008),Drama
1627,Valkyrie (2008),Drama|Thriller|War
1628,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance
1629,Lawrence of Arabia (1962),Adventure|Drama|War
1630,Glory (1989),Drama|War
1631,Blues Brothers 2000 (1998),Action|Comedy|Musical
1632,U.S. Marshals (1998),Action|Crime|Thriller
1633,On the Waterfront (1954),Crime|Drama
1634,History of the World: Part I (1981),Comedy|Musical
1635,American Graffiti (1973),Comedy|Drama
1636,Bill & Ted's Bogus Journey (1991),Adventure|Comedy|Fantasy|Sci-Fi
1637,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War
1638,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX
1639,Zero Dark Thirty (2012),Action|Drama|Thriller
1640,"Perks of Being a Wallflower, The (2012)",Drama|Romance
1641,One Fine Day (1996),Drama|Romance
1642,"Right Stuff, The (1983)",Drama
1643,Jerry Maguire (1996),Drama|Romance
1644,Smoke (1995),Comedy|Drama
1645,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy
1646,Hoop Dreams (1994),Documentary
1647,"Hudsucker Proxy, The (1994)",Comedy
1648,Eraser (1996),Action|Drama|Thriller
1649,"Streetcar Named Desire, A (1951)",Drama
1650,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Action|Adventure|Comedy|Thriller
1651,Persuasion (1995),Drama|Romance
1652,Beautiful Girls (1996),Comedy|Drama|Romance
1653,Immortal Beloved (1994),Drama|Romance
1654,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama
1655,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama
1656,Swimming with Sharks (1995),Comedy|Drama
1657,Welcome to the Dollhouse (1995),Comedy|Drama
1658,"Time to Kill, A (1996)",Drama|Thriller
1659,Big Night (1996),Comedy|Drama
1660,Robin Hood: Prince of Thieves (1991),Adventure|Drama
1661,Private Parts (1997),Comedy|Drama
1662,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance
1663,"Rainmaker, The (1997)",Drama
1664,Boogie Nights (1997),Drama
1665,Suicide Kings (1997),Comedy|Crime|Drama|Mystery|Thriller
1666,"Man in the Iron Mask, The (1998)",Action|Adventure|Drama
1667,"Simple Plan, A (1998)",Crime|Drama|Thriller
1668,October Sky (1999),Drama
1669,"Ideal Husband, An (1999)",Comedy|Romance
1670,Sommersby (1993),Drama|Mystery|Romance
1671,Dungeons & Dragons (2000),Action|Adventure|Comedy|Fantasy
1672,Mr. Deeds (2002),Comedy|Romance
1673,Ringu (Ring) (1998),Horror|Mystery|Thriller
1674,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy
1675,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller
1676,Hard Candy (2005),Drama|Thriller
1677,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery
1678,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance
1679,"Cutting Edge, The (1992)",Comedy|Drama|Romance
1680,Dog Day Afternoon (1975),Crime|Drama
1681,"Replacements, The (2000)",Comedy
1682,"Pink Panther, The (1963)",Comedy|Crime
1683,"Brady Bunch Movie, The (1995)",Comedy
1684,Drugstore Cowboy (1989),Crime|Drama
1685,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama
1686,"Ref, The (1994)",Comedy
1687,"Beach, The (2000)",Adventure|Drama
1688,Bedazzled (2000),Comedy
1689,Shallow Hal (2001),Comedy|Fantasy|Romance
1690,Matchstick Men (2003),Comedy|Crime|Drama
1691,Along Came Polly (2004),Comedy|Romance
1692,13 Going on 30 (2004),Comedy|Fantasy|Romance
1693,Closer (2004),Drama|Romance
1694,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX
1695,P.S. I Love You (2007),Comedy|Drama|Romance
1696,Sex and the City (2008),Comedy|Romance
1697,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance
1698,Marley & Me (2008),Comedy|Drama
1699,Horrible Bosses (2011),Comedy|Crime
1700,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller
1701,"Hunt, The (Jagten) (2012)",Drama
1702,Silver Linings Playbook (2012),Comedy|Drama
1703,Maleficent (2014),Action|Adventure|Children|IMAX
1704,Boyhood (2014),Drama
1705,Nightcrawler (2014),Crime|Drama|Thriller
1706,Wild Tales (2014),Comedy|Drama|Thriller
1707,The Hateful Eight (2015),Western
1708,Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi
1709,Boomerang (1992),Comedy|Romance
1710,"Brothers McMullen, The (1995)",Comedy
1711,Drop Zone (1994),Action|Thriller
1712,Airheads (1994),Comedy
1713,Cape Fear (1991),Thriller
1714,Beverly Hills Ninja (1997),Action|Comedy
1715,"Devil's Own, The (1997)",Action|Drama|Thriller
1716,Romy and Michele's High School Reunion (1997),Comedy
1717,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi
1718,Primary Colors (1998),Comedy|Drama
1719,City of Angels (1998),Drama|Fantasy|Romance
1720,St. Elmo's Fire (1985),Drama|Romance
1721,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance
1722,"Big Chill, The (1983)",Comedy|Drama
1723,Rambo III (1988),Action|Adventure|Thriller|War
1724,"Civil Action, A (1998)",Drama
1725,8MM (1999),Drama|Mystery|Thriller
1726,Pushing Tin (1999),Comedy
1727,Summer of Sam (1999),Drama
1728,Lake Placid (1999),Horror|Thriller
1729,National Lampoon's Vacation (1983),Comedy
1730,Funny Farm (1988),Comedy
1731,Mickey Blue Eyes (1999),Comedy|Romance
1732,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller
1733,Deliverance (1972),Adventure|Drama|Thriller
1734,Three Kings (1999),Action|Adventure|Comedy|Drama|War
1735,"Natural, The (1984)",Drama
1736,"Girl, Interrupted (1999)",Drama
1737,Far and Away (1992),Adventure|Drama|Romance
1738,Singles (1992),Comedy|Drama|Romance
1739,Boiler Room (2000),Crime|Drama|Thriller
1740,Caddyshack (1980),Comedy
1741,Big Momma's House (2000),Comedy
1742,Autumn in New York (2000),Drama|Romance
1743,Born on the Fourth of July (1989),Drama|War
1744,"Officer and a Gentleman, An (1982)",Drama|Romance
1745,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller
1746,Down to Earth (2001),Comedy|Fantasy|Romance
1747,City Slickers (1991),Comedy|Western
1748,Eight Men Out (1988),Drama
1749,Throw Momma from the Train (1987),Comedy|Crime
1750,Point Break (1991),Action|Crime|Thriller
1751,Tootsie (1982),Comedy|Romance
1752,"Cannonball Run, The (1981)",Action|Comedy
1753,Cocktail (1988),Drama|Romance
1754,Major League (1989),Comedy
1755,Uncle Buck (1989),Comedy
1756,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller
1757,Four Rooms (1995),Comedy
1758,Kids in the Hall: Brain Candy (1996),Comedy
1759,Barb Wire (1996),Action|Sci-Fi
1760,Chain Reaction (1996),Action|Adventure|Thriller
1761,Friday (1995),Comedy
1762,Father of the Bride (1950),Comedy
1763,"Fox and the Hound, The (1981)",Animation|Children|Drama
1764,"Edge, The (1997)",Adventure|Drama
1765,Half Baked (1998),Comedy
1766,"Replacement Killers, The (1998)",Action|Crime|Thriller
1767,Roger & Me (1989),Documentary
1768,"Addams Family, The (1991)",Children|Comedy|Fantasy
1769,Patch Adams (1998),Comedy|Drama
1770,Drop Dead Gorgeous (1999),Comedy
1771,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama
1772,"Bachelor, The (1999)",Comedy|Romance
1773,Stop! Or My Mom Will Shoot (1992),Action|Comedy
1774,Single White Female (1992),Drama|Thriller
1775,Behind Enemy Lines (2001),Action|Drama|War
1776,Not Another Teen Movie (2001),Comedy
1777,40 Days and 40 Nights (2002),Comedy|Romance
1778,Showtime (2002),Action|Comedy
1779,National Lampoon's Van Wilder (2002),Comedy
1780,Three Men and a Baby (1987),Comedy
1781,Top Secret! (1984),Comedy
1782,One Hour Photo (2002),Drama|Thriller
1783,Evan Almighty (2007),Comedy|Fantasy
1784,Flashdance (1983),Drama|Romance
1785,Pay It Forward (2000),Drama
1786,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller
1787,John Q (2002),Crime|Drama|Thriller
1788,Monster (2003),Crime|Drama
1789,"Inconvenient Truth, An (2006)",Documentary
1790,Sicko (2007),Documentary|Drama
1791,Milk (2008),Drama
1792,Dallas Buyers Club (2013),Drama
1793,Hidden Figures (2016),Drama
1794,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller
1795,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller
1796,"Apartment, The (1960)",Comedy|Drama|Romance
1797,8 1/2 (8½) (1963),Drama|Fantasy
1798,Down by Law (1986),Comedy|Drama|Film-Noir
1799,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),Documentary
1800,"Conversation, The (1974)",Drama|Mystery
1801,8 Mile (2002),Drama
1802,Chitty Chitty Bang Bang (1968),Adventure|Children|Comedy|Fantasy|Musical
1803,Marie Antoinette (2006),Drama|Romance
1804,127 Hours (2010),Adventure|Drama|Thriller
1805,"Adventures of Tintin, The (2011)",Action|Animation|Mystery|IMAX
1806,"Muppets, The (2011)",Children|Comedy|Musical
1807,This Means War (2012),Action|Comedy|Romance
1808,Hotel Transylvania (2012),Animation|Children|Comedy
1809,Argo (2012),Drama|Thriller
1810,Rush (2013),Action|Drama
1811,Fantastic Beasts and Where to Find Them (2016),Fantasy
1812,The Jungle Book (2016),Adventure|Drama|Fantasy
1813,Sicario (2015),Crime|Drama|Mystery
1814,Dunkirk (2017),Action|Drama|Thriller|War
1815,Harold and Maude (1971),Comedy|Drama|Romance
1816,Manhattan (1979),Comedy|Drama|Romance
1817,Forbidden Planet (1956),Drama|Sci-Fi
1818,"Omen, The (1976)",Horror|Mystery|Thriller
1819,"Misérables, Les (1998)",Crime|Drama|Romance|War
1820,"Exorcist, The (1973)",Horror|Mystery
1821,Police Academy 2: Their First Assignment (1985),Comedy|Crime
1822,Police Academy 3: Back in Training (1986),Comedy|Crime
1823,"Fly, The (1958)",Horror|Mystery|Sci-Fi
1824,Escape from the Planet of the Apes (1971),Action|Sci-Fi
1825,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller
1826,"Cider House Rules, The (1999)",Drama
1827,Harry and the Hendersons (1987),Children|Comedy
1828,Hellraiser (1987),Horror
1829,Freddy Got Fingered (2001),Comedy
1830,Nine to Five (a.k.a. 9 to 5) (1980),Comedy|Crime
1831,"Animal, The (2001)",Comedy
1832,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Horror|Thriller
1833,Kate & Leopold (2001),Comedy|Romance
1834,"Good Girl, The (2002)",Comedy|Drama
1835,Identity (2003),Crime|Horror|Mystery|Thriller
1836,Tremors (1990),Comedy|Horror|Sci-Fi
1837,Beethoven (1992),Children|Comedy|Drama
1838,Intolerable Cruelty (2003),Comedy|Romance
1839,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller
1840,Paycheck (2003),Action|Sci-Fi|Thriller
1841,Roxanne (1987),Comedy|Romance
1842,"Aristocrats, The (2005)",Comedy|Documentary
1843,Hostel (2005),Horror
1844,Nacho Libre (2006),Comedy
1845,Saw III (2006),Crime|Horror|Thriller
1846,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX
1847,Smokin' Aces (2006),Action|Crime|Drama|Thriller
1848,Ghost Rider (2007),Action|Fantasy|Thriller
1849,Blades of Glory (2007),Comedy|Romance
1850,Planet Terror (2007),Action|Horror|Sci-Fi
1851,Shoot 'Em Up (2007),Action|Comedy|Crime
1852,Ip Man (2008),Action|Drama|War
1853,"Hurt Locker, The (2008)",Action|Drama|Thriller|War
1854,"Arrival, The (1996)",Action|Sci-Fi|Thriller
1855,Roman Holiday (1953),Comedy|Drama|Romance
1856,"Return of the Pink Panther, The (1975)",Comedy|Crime
1857,Halloween (1978),Horror
1858,Gandhi (1982),Drama
1859,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller
1860,Mulholland Falls (1996),Crime|Drama|Thriller
1861,Cold Comfort Farm (1995),Comedy
1862,His Girl Friday (1940),Comedy|Romance
1863,Bringing Up Baby (1938),Comedy|Romance
1864,"Treasure of the Sierra Madre, The (1948)",Action|Adventure|Drama|Western
1865,Cyrano de Bergerac (1990),Comedy|Drama|Romance
1866,Jaws 2 (1978),Horror|Thriller
1867,Evita (1996),Drama|Musical
1868,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller
1869,Soylent Green (1973),Drama|Mystery|Sci-Fi|Thriller
1870,Doctor Zhivago (1965),Drama|Romance|War
1871,"Player, The (1992)",Comedy|Crime|Drama
1872,Heartbreak Ridge (1986),Action|War
1873,Body Heat (1981),Crime|Thriller
1874,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
1875,"Odd Couple, The (1968)",Comedy
1876,Battlefield Earth (2000),Action|Sci-Fi
1877,Murder in the First (1995),Drama|Thriller
1878,Rebecca (1940),Drama|Mystery|Romance|Thriller
1879,From Here to Eternity (1953),Drama|Romance|War
1880,Dangerous Liaisons (1988),Drama|Romance
1881,Lord of the Flies (1963),Adventure|Drama|Thriller
1882,Network (1976),Comedy|Drama
1883,"Color Purple, The (1985)",Drama
1884,Final Destination 2 (2003),Horror|Thriller
1885,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi
1886,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller
1887,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi
1888,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy
1889,Spanglish (2004),Comedy|Drama|Romance
1890,"Fountain, The (2006)",Drama|Fantasy|Romance
1891,Eragon (2006),Action|Adventure|Fantasy
1892,"Number 23, The (2007)",Drama|Mystery|Thriller
1893,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy
1894,Wanted (2008),Action|Thriller
1895,Get Smart (2008),Action|Comedy
1896,Adventureland (2009),Comedy|Drama
1897,Angels & Demons (2009),Crime|Drama|Mystery|Thriller
1898,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX
1899,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX
1900,"Hangover Part II, The (2011)",Comedy
1901,Green Lantern (2011),Action|Adventure|Sci-Fi
1902,Moneyball (2011),Drama
1903,50/50 (2011),Comedy|Drama
1904,Hugo (2011),Children|Drama|Mystery
1905,This Is the End (2013),Action|Comedy
1906,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX
1907,"World's End, The (2013)",Action|Comedy|Sci-Fi
1908,Ender's Game (2013),Action|Adventure|Sci-Fi|IMAX
1909,Anchorman 2: The Legend Continues (2013),Comedy
1910,Snowpiercer (2013),Action|Drama|Sci-Fi
1911,Lucy (2014),Action|Sci-Fi
1912,American Sniper (2014),Action|War
1913,Predestination (2014),Action|Mystery|Sci-Fi|Thriller
1914,Fury (2014),Action|Drama|War
1915,The Hobbit: The Battle of the Five Armies (2014),Adventure|Fantasy
1916,Wonder Woman (2017),Action|Adventure|Fantasy
1917,Get Out (2017),Horror
1918,Star Wars: The Last Jedi (2017),Action|Adventure|Fantasy|Sci-Fi
1919,Repo Man (1984),Comedy|Sci-Fi
1920,Harvey (1950),Comedy|Fantasy
1921,"Evil Dead, The (1981)",Fantasy|Horror|Thriller
1922,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
1923,Dawn of the Dead (1978),Action|Drama|Horror
1924,Napoleon Dynamite (2004),Comedy
1925,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama
1926,"Corporation, The (2003)",Documentary
1927,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller
1928,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy
1929,Clerks II (2006),Comedy
1930,28 Weeks Later (2007),Horror|Sci-Fi|Thriller
1931,Stardust (2007),Adventure|Comedy|Fantasy|Romance
1932,The Artist (2011),Comedy|Drama|Romance
1933,Louis C.K.: Live at the Beacon Theater (2011),Comedy
1934,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller
1935,Sophie's Choice (1982),Drama
1936,"Elephant Man, The (1980)",Drama
1937,"Family Man, The (2000)",Comedy|Drama|Romance
1938,"Lost Boys, The (1987)",Comedy|Horror|Thriller
1939,"Score, The (2001)",Action|Drama
1940,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",Action|Mystery|Thriller
1941,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance
1942,Rashomon (Rashômon) (1950),Crime|Drama|Mystery
1943,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War
1944,Talk to Her (Hable con Ella) (2002),Drama|Romance
1945,25th Hour (2002),Crime|Drama
1946,Old School (2003),Comedy
1947,Bend It Like Beckham (2002),Comedy|Drama|Romance
1948,"Mighty Wind, A (2003)",Comedy|Musical
1949,Spellbound (2002),Documentary
1950,Whale Rider (2002),Drama
1951,Elf (2003),Children|Comedy|Fantasy
1952,Father of the Bride (1991),Comedy
1953,Cold Mountain (2003),Drama|Romance|War
1954,Dawn of the Dead (2004),Action|Drama|Horror|Thriller
1955,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama
1956,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary
1957,Short Cuts (1993),Drama
1958,"Big Blue, The (Grand bleu, Le) (1988)",Adventure|Drama|Romance
1959,Addicted to Love (1997),Comedy|Romance
1960,Ordinary People (1980),Drama
1961,Children of a Lesser God (1986),Drama
1962,"Straight Story, The (1999)",Adventure|Drama
1963,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller
1964,Saving Silverman (Evil Woman) (2001),Comedy|Romance
1965,Dirty Rotten Scoundrels (1988),Comedy
1966,Death to Smoochy (2002),Comedy|Crime|Drama
1967,Underworld (2003),Action|Fantasy|Horror
1968,WarGames (1983),Drama|Sci-Fi|Thriller
1969,"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller
1970,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller
1971,Swiss Family Robinson (1960),Adventure|Children
1972,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi
1973,Being There (1979),Comedy|Drama
1974,Grease 2 (1982),Comedy|Musical|Romance
1975,Volcano (1997),Action|Drama|Thriller
1976,"Ice Storm, The (1997)",Drama
1977,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance
1978,"Siege, The (1998)",Action|Thriller
1979,Meet Joe Black (1998),Romance
1980,Crocodile Dundee II (1988),Action|Adventure|Comedy
1981,EDtv (1999),Comedy
1982,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi
1983,Spartacus (1960),Action|Drama|Romance|War
1984,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller
1985,Double Jeopardy (1999),Action|Crime|Drama|Thriller
1986,"Blue Lagoon, The (1980)",Adventure|Drama|Romance
1987,Romeo Must Die (2000),Action|Crime|Romance|Thriller
1988,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance
1989,"Legend of Bagger Vance, The (2000)",Drama|Romance
1990,Red Planet (2000),Action|Sci-Fi|Thriller
1991,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi
1992,"Wedding Planner, The (2001)",Comedy|Romance
1993,Mississippi Burning (1988),Crime|Drama|Thriller
1994,Scary Movie 2 (2001),Comedy
1995,America's Sweethearts (2001),Comedy|Romance
1996,Turner & Hooch (1989),Comedy|Crime
1997,Serendipity (2001),Comedy|Romance
1998,48 Hrs. (1982),Action|Comedy|Crime|Drama
1999,"Sum of All Fears, The (2002)",Drama|Thriller
2000,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi
2001,Hot Shots! (1991),Action|Comedy|Romance|War
